,UMAP1,UMAP2
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(N[C@@H](Cc1ccccc1)C(=O)O)OCc1ccccc1,5.7468023,2.7547684
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(N[C@H](CO)C(=O)O)OCc1ccccc1,5.3219867,1.9826745
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(N[C@H]1C[C@@H](C(=O)O)C1)OCc1ccccc1,0.69559294,5.4793057
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1(F)CCOCC1,7.6957927,-0.7963684
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1(c2ccc(Cl)cc2)CC1,-0.30196145,5.53393
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1(c2ccc(Cl)nc2)CC1,-0.4266578,5.81549
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1(c2cccc(Cl)c2)CC1,-0.029048514,5.629125
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1C2COCC21,-1.8355262,-1.7096337
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC(=O)N(C2CCCCC2)C1,2.3011434,4.2136083
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC(=O)N(Cc2cccs2)C1,2.4656684,5.4911046
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC(O)(c2ccccc2)C1,1.3186274,5.0267015
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC(Oc2ccccc2)C1,1.0458765,5.635546
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC(c2ccccc2)C1,0.9404752,5.357054
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC1,-1.3596067,-0.8729391
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC12CCCC2,-1.5988177,-1.2950921
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC2CC(O)CC(C2)C1,-0.5929504,-0.8173257
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC2CC1C(=O)O2,1.6070162,4.1437073
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCC(F)(F)C1,-0.88083357,-0.031937733
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCC(F)(F)CC1,-1.4438415,-0.1378378
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCC(c2ccccc2)C1,1.1569319,4.728521
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCC1(F)F,-0.76323134,-0.7032689
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCC2(CC1)OCCO2,-0.38371938,0.1267282
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCC2CCCCC2C1,-1.138203,-0.44061628
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCC1,-1.1043314,0.05434705
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCCC1,-1.5105678,-0.13059694
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCCC12CC2,0.2802068,0.63646126
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCCC1O,1.6267068,0.60938066
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCCCC1,-1.0100595,-0.3199431
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCCO1,7.0162973,-0.0624123
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCN(C(=O)OCc2ccccc2)CC1,3.9701219,3.936684
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCN(c2ncc(-c3ccc4c(c3)OCO4)cn2)C1,3.4197674,5.4532557
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCN(c2ncnc3sccc23)C1,2.9357917,5.4886274
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCCO1,6.953345,-0.14294006
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCN(C(=O)OCc2ccccc2)C1,2.4185674,4.8519855
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCN(C(=O)c2ccc(B(O)O)cc2)CC1,2.9990273,6.2041035
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCN(c2ccc(C(F)(F)F)cn2)CC1,3.1204953,5.579185
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCOC1,-1.420199,-0.30848682
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCOCC1,-0.41353866,0.078974545
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CC[C@@H]2CCC[C@H]12,-1.245305,-0.23750049
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CCc2ccccc2O1,7.802902,0.64821446
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1CN(C(=O)c2ccccc2)C1,1.9900464,5.33202
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1COC(c2ccccc2)CO1,7.6161833,2.4103532
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1COCC(=O)N1Cc1ccccc1,5.8621664,1.7112265
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1COCCO1,7.2759967,0.032350354
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C1Cc2ccccc2O1,7.9884424,1.1113722
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CC1CCCCCC1,-1.1956378,1.336283
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CC1CN2CCC1CC2,1.4435507,2.8025794
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CC1COC1,-1.6975322,1.5613995
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,5.0957427,8.418479
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCCC(=O)C1CC1,5.8438377,9.070327
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCCC(=O)N1CCC(=O)CC1,5.326077,8.747957
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCCC(=O)c1ccccc1Cl,5.1377196,8.816469
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCCCC(=O)c1ccc(Cl)cc1,4.9326644,8.656766
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCCSc1nc2ccccc2s1,5.468292,8.208977
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCCc1cccs1,5.945942,9.152168
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCN1C(=O)c2ccccc2C1=O,4.673758,9.040925
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCNC(=O)c1ccccc1,6.334949,8.939457
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.8203487,8.82293
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1ccc(-n2ccnn2)cc1,5.4488993,8.687353
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1ccc(O)cc1,6.5179577,9.269645
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1cccnc1,6.289604,8.889991
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1cnccn1,6.051279,8.730665
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1nc2ccccc2s1,5.6313906,8.72896
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CN1C(=O)COCC1=O,8.452947,6.401477
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CN1C(=O)c2ccccc2C1=O,8.027811,5.9718943
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CNC(=O)CNC(=O)c1ccccc1,7.6182365,6.7771525
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CNC(=O)Cc1ccccc1,7.8303156,6.6507974
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccc(Cl)cc1,9.773585,1.661108
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccc(O)cc1,9.212979,1.9049911
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccc(OC(F)(F)F)cc1,9.625007,2.6995037
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccc(OCc2ccccc2)cc1,9.096338,1.5702318
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1cccc(Cl)c1,9.624436,3.158262
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccccc1-c1ccccc1,9.330384,2.323211
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccccc1Cl,9.728138,2.2653866
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CSCCS(=O)(=O)c1ccccc1,8.675956,7.548415
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CSc1nc2ccccc2[nH]1,8.406161,8.518469
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-0.7512417,1.2889869
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1c[nH]c2cnccc12,8.267103,9.278201
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1cc(Cl)ccc1F,7.6528716,8.597423
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1ccc(-n2nccn2)cc1,7.3767056,9.133535
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1ccc(C(F)(F)F)cc1,6.8550224,8.45592
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1ccc(Cl)cc1,7.12927,8.827505
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1ccc(F)cc1,7.1757607,9.01955
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1ccc(O)cc1,7.7834682,9.429631
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1cccc(-c2ccccn2)c1,7.371286,8.743541
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1cccc(-n2cccn2)c1,7.0747824,8.839825
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1ccccc1O,7.760361,9.26159
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cc1cccnc1,7.1995535,8.814317
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cn1c(-c2ccccc2)nc2ccccc21,9.143014,5.374056
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cn1c(=O)oc2ccccc21,9.049886,5.181203
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cn1cc(C(F)(F)F)ccc1=O,8.678621,5.684951
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cn1cc(Cl)c(=O)c(Cl)c1,9.216801,4.6948256
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cn1ccc(-c2cccs2)n1,9.129167,4.8436365
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cn1ccc2ccccc21,9.040431,2.3278515
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cn1cnc2sc3c(c2c1=O)CCCC3,9.280689,5.820765
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)Cn1nc(-c2ccccc2)c2ccccc2c1=O,8.691086,5.865718
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)[C@@H]1CC[C@H](C(=O)c2ccccc2)C1,2.3214982,5.98322
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)[C@@H]1C[C@@H](c2ccccc2)CC[C@H]1C(=O)c1ccccc1,3.1747615,6.233417
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)[C@H]1CCC[C@@H](C(=O)c2ccccc2)C1,2.1940186,6.053887
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)[C@H]1CCC[C@@H]1C(=O)c1ccccc1,2.0660877,6.5122705
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)[C@H]1CC[C@H](O)CC1,-1.4589812,-0.12204774
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)[C@H]1COc2ccccc2O1,7.5672884,0.88459295
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(c1ccccc1)[C@H]1CCCC[C@H]1C(=O)O,2.7206402,6.647354
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C1CC(C(=O)O)C1,0.6496104,5.327616
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C1CC(C(=O)O)CCN1,1.7276919,3.8899138
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C1CCC(C(=O)O)CC1,1.6220334,4.4946656
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C1CCC(C(=O)O)Cc2ccccc21,2.0967178,5.833963
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C1O[C@]2(CC[C@H](C(=O)O)CC2)c2cnccc21,2.4689186,6.496328
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=Cc1cccc(OCC(=O)O)c1,9.8510065,3.254566
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.C#CCCCCCCC(=O)O,-1.9453242,1.711996
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.C=CC[C@H](CC(=O)O)NC(=O)OC(C)(C)C,-1.1922745,2.361768
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)CCc1ccc(OCC(=O)O)cc1,9.900592,3.398945
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)N1CCCC1C(=O)O,4.750566,0.47255877
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)N1C[C@H](O)C[C@H]1C(=O)O,4.5434217,0.8649345
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)NCCCCCC(=O)O,6.0089145,9.776225
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)NCCCC[C@H](NC(C)=O)C(=O)O,3.088127,1.776158
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)N[C@@H](Cc1ccc(OC(C)=O)cc1)C(=O)O,5.474222,4.103659
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O,5.8206525,0.06666933
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)OC(C)C(=O)O,6.661633,-0.5708729
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)[C@H]1C[C@@H](CC(=O)O)C1(C)C,6.076719,9.722404
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(=O)c1c(C)nn(CCC(=O)O)c1C,5.4911413,9.44
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)C(=O)CCC(=O)O,5.9727616,10.154117
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)C1CCC(C(=O)O)CC1,0.11137167,-1.5463734
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1C2CCC1CC(CC(=O)O)C2,-1.0379189,3.0326545
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC(C(=O)O)C(C)(C)C1,2.6602552,1.6651837
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC(C(=O)O)C1,2.5002937,2.6203969
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC(C(=O)O)CC(c2ccccc2)C1,3.3427193,5.0647736
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC(CC(=O)O)C1,0.030079447,2.8154678
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC(Cc2ccccc2)C(C(=O)O)C1,4.133118,4.4513063
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC(F)(F)C[C@H]1C(=O)O,4.732172,-0.06530193
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC(c2ccccc2)CC1C(=O)O,4.826497,2.7931821
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC2CCC(C1)C2C(=O)O,1.4837862,-0.53788114
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC(=O)C[C@H]1C(=O)O,5.806674,2.4127898
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1,0.93187964,-1.0366966
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC(C(CC(=O)O)NC(=O)OCc2ccccc2)CC1,4.902123,5.8008075
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC(CC(=O)O)(c2ccccc2)C1,4.7544537,6.0214787
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC(CC(=O)O)CC1,-1.5269988,2.0864348
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC(CCCC(=O)O)CC1,-1.716382,2.9477124
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC(N2CCC[C@H](CC(=O)O)C2=O)CC1,5.0598087,7.1001
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC(c2ccccc2)C(C(=O)O)C1,3.8079543,3.2391853
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC(c2ccccc2)C1C(=O)O,4.4084897,2.5494592
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC1CC(=O)O,0.15460368,2.3609
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC2(CC1)CC(C(=O)O)C2,0.86752635,-1.5458164
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC2(CCC(CC(=O)O)CC2)CC1,-2.1279101,2.5974567
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCCC(C(=O)O)C1c1ccccc1,3.9955723,4.8664403
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCCC(CC(=O)O)C1,0.9959693,1.9182626
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCCC(CCC(=O)O)C1,-1.7813995,2.787566
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCCC1C(=O)O,4.5075264,0.21246001
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCCC[C@@H]1C(=O)O,3.946048,-0.4074489
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC[C@@H](C(=O)O)C1,2.3437798,0.6881824
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCC[C@H](CC(=O)O)C1,1.0629065,2.0385046
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCN(C(=O)OC(C)(C)C)C(C(=O)O)C1,3.6061847,1.2436309
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCOC(CC(=O)O)C1,1.5511262,2.381261
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCOC[C@H]1C(=O)O,4.356409,0.73356664
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCSC(C(=O)O)C1,3.923882,1.7516371
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCSCC1C(=O)O,3.9345498,1.2824007
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC[C@@H](C(=O)O)C1,2.377688,2.442786
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CC[C@H]1C(=O)O,4.230023,0.05844117
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCc2cc(CC(=O)O)ccc2C1,7.0068192,8.434314
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CCc2cc(CCC(=O)O)ccc2C1,5.422863,7.52257
COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23.CC(C)(C)OC(=O)N1CSC(C)(C)C1C(=O)O,4.941438,1.6252149
