,amine_E,amine_ES_root_dipole,amine_ES_root_electronic_spatial_extent,amine_ES_root_molar_volume,amine_E_scf,amine_E_thermal_correction,amine_E_zpe,amine_G,amine_G_thermal_correction,amine_H,amine_H_thermal_correction,amine_charge,amine_dipole,amine_electronegativity,amine_electronic_spatial_extent,amine_hardness,amine_homo_energy,amine_lumo_energy,amine_molar_mass,amine_molar_volume,amine_number_of_atoms,amine_zero_point_correction,amine_N1_APT_charge,amine_N1_ES_root_Mulliken_charge,amine_N1_ES_root_NPA_Rydberg,amine_N1_ES_root_NPA_charge,amine_N1_ES_root_NPA_core,amine_N1_ES_root_NPA_total,amine_N1_ES_root_NPA_valence,amine_N1_Mulliken_charge,amine_N1_NMR_anisotropy,amine_N1_NMR_shift,amine_N1_NPA_Rydberg,amine_N1_NPA_charge,amine_N1_NPA_core,amine_N1_NPA_total,amine_N1_NPA_valence,amine_N1_VBur,acid_E,acid_ES_root_dipole,acid_ES_root_electronic_spatial_extent,acid_ES_root_molar_volume,acid_E_scf,acid_E_thermal_correction,acid_E_zpe,acid_G,acid_G_thermal_correction,acid_H,acid_H_thermal_correction,acid_charge,acid_dipole,acid_electronegativity,acid_electronic_spatial_extent,acid_hardness,acid_homo_energy,acid_lumo_energy,acid_molar_mass,acid_molar_volume,acid_number_of_atoms,acid_zero_point_correction,acid_C1_APT_charge,acid_C1_ES_root_Mulliken_charge,acid_C1_ES_root_NPA_Rydberg,acid_C1_ES_root_NPA_charge,acid_C1_ES_root_NPA_core,acid_C1_ES_root_NPA_total,acid_C1_ES_root_NPA_valence,acid_C1_Mulliken_charge,acid_C1_NMR_anisotropy,acid_C1_NMR_shift,acid_C1_NPA_Rydberg,acid_C1_NPA_charge,acid_C1_NPA_core,acid_C1_NPA_total,acid_C1_NPA_valence,acid_C1_VBur,acid_C2_APT_charge,acid_C2_ES_root_Mulliken_charge,acid_C2_ES_root_NPA_Rydberg,acid_C2_ES_root_NPA_charge,acid_C2_ES_root_NPA_core,acid_C2_ES_root_NPA_total,acid_C2_ES_root_NPA_valence,acid_C2_Mulliken_charge,acid_C2_NMR_anisotropy,acid_C2_NMR_shift,acid_C2_NPA_Rydberg,acid_C2_NPA_charge,acid_C2_NPA_core,acid_C2_NPA_total,acid_C2_NPA_valence,acid_C2_VBur,acid_O1_APT_charge,acid_O1_ES_root_Mulliken_charge,acid_O1_ES_root_NPA_Rydberg,acid_O1_ES_root_NPA_charge,acid_O1_ES_root_NPA_core,acid_O1_ES_root_NPA_total,acid_O1_ES_root_NPA_valence,acid_O1_Mulliken_charge,acid_O1_NMR_anisotropy,acid_O1_NMR_shift,acid_O1_NPA_Rydberg,acid_O1_NPA_charge,acid_O1_NPA_core,acid_O1_NPA_total,acid_O1_NPA_valence,acid_O1_VBur,acid_O2_APT_charge,acid_O2_ES_root_Mulliken_charge,acid_O2_ES_root_NPA_Rydberg,acid_O2_ES_root_NPA_charge,acid_O2_ES_root_NPA_core,acid_O2_ES_root_NPA_total,acid_O2_ES_root_NPA_valence,acid_O2_Mulliken_charge,acid_O2_NMR_anisotropy,acid_O2_NMR_shift,acid_O2_NPA_Rydberg,acid_O2_NPA_charge,acid_O2_NPA_core,acid_O2_NPA_total,acid_O2_NPA_valence,acid_O2_VBur
CC1CCCNC1.O=C(O)c1ccc2nccnc2c1,-290.584436,3.2049,835.622,1178.903,-290.776347131,0.194411,-290.591371,-290.621744,0.157102,-290.583492,0.195355,0.0,1.1428,0.078015,821.5784,0.139455,-0.21747,0.06144,99.1754,949.246,20.0,0.187475,-0.550169,0.037088,0.01367,-0.24207,1.99915,7.24207,5.22925,-0.291462,63.6462,224.9188,0.01507,-0.71103,1.99939,7.71103,5.69657,0.5179358086847073,-605.4668228194263,3.240861200240471,2505.6796757679253,1148.8163051764534,-605.6085568345624,0.14948350802745147,-605.4761426426658,-605.511560924497,0.10474540295675741,-605.4658781840742,0.15042787267535818,0.0,1.6413064376146043,0.17885519154425347,2508.400692358813,0.08716000000000002,-0.26601519154425346,-0.09169519154425347,174.1586,1386.2026606250986,19.0,0.1401640494358246,-0.2528902047061745,-0.1229562800904414,0.018573646479067174,-0.19526796057656787,1.9988000000000001,6.195267960576569,4.177891607055635,-0.11474490097181644,157.9178435379632,64.17610131996025,0.01799,-0.17582681131104705,1.9988000000000001,6.1758268113110475,4.159036811311047,0.6401233834360276,1.3546615181398562,0.23104302352506362,0.053449171832537404,0.8374841535484716,1.9992500000000002,5.162515846451528,3.109823028139924,0.24471043140975007,81.02424826428157,32.93450875693002,0.05302469718600762,0.8480907168977238,1.9992436464790673,5.151909283102277,3.0996409394372018,0.511041025875773,-0.8049568571465805,-0.24401393658190101,0.010279171832537395,-0.622660383088507,1.9997263535209329,8.622660383088506,6.612654857735038,-0.22945276952075827,544.7323159911274,-50.27894813282094,0.010227292958134349,-0.6063151295538047,1.9997263535209329,8.606315129553805,6.5963614830747375,0.3793674602285515,-0.7599301644247078,-0.20053707104479412,0.009655414083731304,-0.7098239929994425,1.99969,8.709823992999443,6.700474932436643,-0.19376250642442616,163.2823519837085,156.84870107138929,0.00963270704186565,-0.7033617310365325,1.99969,8.703361731036534,6.694039023994667,0.386893320283221
CC1CCCNC1.O=C(O)c1cccc(-c2ccccc2)c1,-290.584436,3.2049,835.622,1178.903,-290.776347131,0.194411,-290.591371,-290.621744,0.157102,-290.583492,0.195355,0.0,1.1428,0.078015,821.5784,0.139455,-0.21747,0.06144,99.1754,949.246,20.0,0.187475,-0.550169,0.037088,0.01367,-0.24207,1.99915,7.24207,5.22925,-0.291462,63.6462,224.9188,0.01507,-0.71103,1.99939,7.71103,5.69657,0.5179358086847073,-650.682025022842,8.458333427870253,3884.28103242084,1672.0164537313012,-650.889794350851,0.20974755562149022,-650.6937075117175,-650.7326324672206,0.15913960011868244,-650.6810805117177,0.21069155562149022,0.0,2.008742271459568,0.15122555028077955,3900.157494971734,0.09561088400972109,-0.24683643429050064,-0.05561466627105846,198.2208,1731.949622234326,25.0,0.19806455562149022,-0.22315819340875834,-0.13450920705724123,0.022019110056155908,-0.21533156926997313,1.9988199999999998,6.215331569269973,4.194502459213817,-0.12569542716955306,157.65338368465387,64.93686541104714,0.018204443785097446,-0.17925711361662972,1.99878,6.17925711361663,4.162272669831532,0.6381879024445142,1.320775605494314,0.17447059418455946,0.05462044497192205,0.7529973420367136,1.99927,5.247002657963286,3.1931171017483835,0.2411051815492426,81.63482281190126,32.60614686996837,0.05307977751403897,0.8493526698315321,1.99924,5.150647330168468,3.0983275526544287,0.5114834606201932,-0.795203908261053,-0.2913585832282576,0.01065888757019489,-0.6748670098131286,1.9997299999999998,8.674867009813127,6.664473010999953,-0.2360860685260252,532.5869660904157,-42.413939420461446,0.010179999999999998,-0.6127971254848756,1.9997299999999998,8.612797125484875,6.602892236727856,0.37858542086897085,-0.750275834302772,-0.2264455351444008,0.009785556214902555,-0.7344255028077955,1.9996999999999998,8.734425502807795,6.724939946592892,-0.1977011376454627,164.36397021943282,157.67486748624412,0.009599999999999997,-0.706209765645793,1.99969,8.706209765645792,6.696914876888773,0.3874659083626374
CC1CCCNC1.O=C(O)c1ccccc1,-290.584436,3.2049,835.622,1178.903,-290.776347131,0.194411,-290.591371,-290.621744,0.157102,-290.583492,0.195355,0.0,1.1428,0.078015,821.5784,0.139455,-0.21747,0.06144,99.1754,949.246,20.0,0.187475,-0.550169,0.037088,0.01367,-0.24207,1.99915,7.24207,5.22925,-0.291462,63.6462,224.9188,0.01507,-0.71103,1.99939,7.71103,5.69657,0.5179358086847073,-420.061555,3.6376,1172.0989,904.894,-420.184378179,0.123662,-420.068624,-420.100598,0.084619,-420.060611,0.124607,0.0,1.9549,0.164455,1178.9625,0.11138499999999998,-0.27584,-0.05307,122.1232,1034.164,15.0,0.116593,-0.236091,-0.126547,0.01905,-0.23245,1.99878,6.23245,4.21462,-0.134762,160.9794,65.6756,0.01794,-0.18698,1.99879,6.18698,4.17025,0.6386091881686595,1.29672,0.216489,0.04475,0.70866,1.99923,5.29134,3.24736,0.240365,81.9756,32.6945,0.0531,0.84794,1.99924,5.15206,3.09972,0.5110132158590308,-0.781185,-0.043593,0.01086,-0.25075,1.99974,8.25075,6.24015,-0.236937,532.7172,-42.1829,0.01018,-0.61309,1.99973,8.61309,6.60318,0.3782252989301447,-0.739572,-0.148787,0.00909,-0.62517,1.99971,8.62517,6.61637,-0.198977,164.5754,157.8153,0.00962,-0.70639,1.99969,8.70639,6.69708,0.38750786658275643
CC1CCCNC1.O=C(O)c1ccccc1Cc1ccccc1,-290.584436,3.2049,835.622,1178.903,-290.776347131,0.194411,-290.591371,-290.621744,0.157102,-290.583492,0.195355,0.0,1.1428,0.078015,821.5784,0.139455,-0.21747,0.06144,99.1754,949.246,20.0,0.187475,-0.550169,0.037088,0.01367,-0.24207,1.99915,7.24207,5.22925,-0.291462,63.6462,224.9188,0.01507,-0.71103,1.99939,7.71103,5.69657,0.5179358086847073,-689.9021961569509,11.196065941546532,3569.2585282734126,1708.196540240808,-690.1385071011739,0.23964009338676628,-689.9150844034856,-689.9564663091325,0.18536994120526507,-689.901251917679,0.2405846428820324,0.0,1.6720658130930417,0.15082471643203776,3630.595313116887,0.09822115033471049,-0.24904586676674823,-0.05260356609732725,212.24759999999998,1922.637626845168,28.0,0.22675180066776257,-0.2517849158866145,-0.10305315978116283,0.022424012562789083,-0.241658853592702,1.9987545599241425,6.241658853592702,4.2204754434153475,-0.09122029838692816,154.96987504789342,67.03260286098885,0.018485308889343587,-0.1780858770222098,1.9987187403523272,6.178085877022209,4.160887784576515,0.694178901335172,1.2486918475317474,0.12498170544274681,0.054687272459250896,0.7353350762689462,1.9992698594578804,5.264664923731054,3.2107027587045756,0.23150023447133605,87.41052858464279,31.28203116544457,0.05256198156571801,0.855026208619228,1.9992506572622382,5.144973791380772,3.0931571126667503,0.5656676334997368,-0.7691857878092005,-0.3365832549977784,0.010608475812685082,-0.7252648082532945,1.9997230499807421,8.725264808253295,6.714932820616552,-0.2416608366310221,532.4330572960603,-55.87974007514506,0.010390171491927754,-0.6192317212886218,1.999720657262238,8.619231721288621,6.6091244566119265,0.45548127641050595,-0.7228422783656372,-0.22672951351915005,0.010137630561188604,-0.737830571900329,1.9996911191055529,8.737830571900329,6.7279943964057365,-0.19562195380487413,165.38364302371815,146.7282202032,0.009871280300904103,-0.7057664112871995,1.99969,8.705766411287199,6.696197047896206,0.41933762116305673
CC1CCCNC1.O=C(O)c1ccco1,-290.584436,3.2049,835.622,1178.903,-290.776347131,0.194411,-290.591371,-290.621744,0.157102,-290.583492,0.195355,0.0,1.1428,0.078015,821.5784,0.139455,-0.21747,0.06144,99.1754,949.246,20.0,0.187475,-0.550169,0.037088,0.01367,-0.24207,1.99915,7.24207,5.22925,-0.291462,63.6462,224.9188,0.01507,-0.71103,1.99939,7.71103,5.69657,0.5179358086847073,-417.87401395032873,2.5831575250667984,877.219078668449,832.510480497071,-417.96365069619844,0.09263353884516931,-417.8803311802162,-417.9112426344723,0.05540529929933567,-417.8730699503287,0.09357798344292005,0.0,2.611022511605557,0.15293837932522203,887.8999433158152,0.10676063680789227,-0.2596990161331143,-0.046177742517329756,112.0848,801.4384669750152,11.999999999999998,0.0863161981531338,-0.1426978055621706,0.04030349744499558,0.029557783910029604,0.12679644130641193,1.9987011218425517,5.873203558693588,3.844944652941006,0.045844601551482754,86.61221155834538,50.49472971795076,0.029347811505162837,0.17005466673857322,1.998724445977507,5.829945333261426,3.8018775217562637,0.5965491200043704,1.4007329284534253,0.18030701316535513,0.042116662067477786,0.6357294576552459,1.9992555540224926,5.364270542344753,3.322903880277276,0.20984187540540872,76.66928198691409,41.13139115951876,0.049662229887537004,0.8001198068340672,1.999244445977507,5.199880193165932,3.1509724092559024,0.48755336618966016,-0.7993030930684337,-0.03896690319384005,0.011735636807892288,-0.24487888239710412,1.9997455540224922,8.244878882397103,6.233393245589211,-0.22809568179308887,509.2429224128166,-35.409425701810974,0.010504501167773864,-0.6026365187735568,1.9997299999999998,8.602636518773556,6.5924020176057825,0.36194932083426895,-0.7483174056484585,-0.14818776832368852,0.009536593079644717,-0.6222153385796814,1.9997144459775071,8.62221533857968,6.612958745500036,-0.195277364694672,164.22184463128093,159.38503172660677,0.010084376989674324,-0.6981878444185506,1.9996999999999998,8.69818784441855,6.688404575473861,0.37238789711161885
CC1CCCNC1.O=C(O)c1ccnc(C(F)(F)F)c1,-290.584436,3.2049,835.622,1178.903,-290.776347131,0.194411,-290.591371,-290.621744,0.157102,-290.583492,0.195355,0.0,1.1428,0.078015,821.5784,0.139455,-0.21747,0.06144,99.1754,949.246,20.0,0.187475,-0.550169,0.037088,0.01367,-0.24207,1.99915,7.24207,5.22925,-0.291462,63.6462,224.9188,0.01507,-0.71103,1.99939,7.71103,5.69657,0.5179358086847073,-772.6305564090145,2.29120941765174,2585.227888243527,1236.0327436147895,-772.742163045816,0.1202471882303174,-772.6410621348076,-772.6791634063018,0.07164019094314397,-772.6296124090145,0.1211911882303174,0.0,3.742894641481618,0.19289728505830267,2613.965445310989,0.10350548413992641,-0.29640276919822905,-0.08939180091837626,191.10929999999996,1322.249707636283,17.0,0.10974200813847976,-0.06565981427099829,-0.1396450223248737,0.022157285058302674,-0.20893354758022076,1.9987999999999997,6.208933547580221,4.187981719533578,-0.09839975980295561,173.36736542142296,57.52280081384797,0.0188663710349816,-0.14607819908162373,1.9987999999999997,6.146078199081623,4.128411828046642,0.6353483648515293,1.230128643574434,0.21225567884117977,0.053582742069963205,0.7880092758745401,1.9992599999999998,5.211990724125459,3.159142525043836,0.24978524436590382,81.36056928160627,33.89326498338592,0.052657285058302666,0.848693710349816,1.9992499999999997,5.151306289650183,3.099399004591881,0.5091539969578687,-0.7399303724787427,-0.25062908012800394,0.01058,-0.626659764183326,1.99973,8.626659764183326,6.616354307171665,-0.21643986476942065,559.33985766489,-55.953640530553145,0.01035908597667893,-0.5937558639356487,1.99973,8.593755863935648,6.583666777958969,0.3776957820439855,-0.7273581790710983,-0.2085339576400574,0.009719085976678931,-0.7173111853059799,1.9996899999999997,8.717311185305979,6.707897556340962,-0.1883815045980171,161.61009299263458,156.61259230078446,0.009685457011660535,-0.6993024707873043,1.9996899999999997,8.699302470787304,6.6899224707873035,0.38767957871807845
CC1CCCNC1.O=C(O)c1ccncc1Cl,-290.584436,3.2049,835.622,1178.903,-290.776347131,0.194411,-290.591371,-290.621744,0.157102,-290.583492,0.195355,0.0,1.1428,0.078015,821.5784,0.139455,-0.21747,0.06144,99.1754,949.246,20.0,0.187475,-0.550169,0.037088,0.01367,-0.24207,1.99915,7.24207,5.22925,-0.291462,63.6462,224.9188,0.01507,-0.71103,1.99939,7.71103,5.69657,0.5179358086847073,-895.5947821848872,3.0159037745073114,1555.131967601258,1265.3462566393848,-895.6934421264153,0.1031126284076688,-895.6029802459108,-895.6384572778552,0.05943753543975573,-895.5938381848873,0.10405662840766881,0.0,1.7251202713454177,0.1805747974624985,1538.0880193300131,0.09861636848167056,-0.27919116594416904,-0.08195842898082793,157.55609999999996,1152.4450143560903,13.999999999999998,0.0949145673843253,-0.1553785382710952,-0.12855540689242634,0.024737395498156144,-0.23627336537100996,1.9986934380679446,6.23627336537101,4.212845655669019,-0.09922252240401484,161.7450528663464,61.99964506520837,0.02017650740935405,-0.17422931706963002,1.9986834380679446,6.17422931706963,4.1553693715923306,0.6570908571945003,1.2078867367529322,0.21038206584805902,0.053821830700305315,0.7816294781890836,1.9992865619320548,5.218370521810916,3.1652686911106107,0.2505989064734446,79.58767984419583,34.30020546297415,0.052922217601074587,0.8479737575136403,1.9992734380679447,5.152026242486359,3.09983058681734,0.5256280437509955,-0.7280023336295053,-0.25162609435717487,0.010591589193405766,-0.6263528131426103,1.999726561932055,8.626352813142608,6.616034662017149,-0.2187747498920416,548.0620015018955,-60.91600655563134,0.010339703970399301,-0.5973668425806336,1.999726561932055,8.597366842580634,6.587297138610234,0.39408537949148226,-0.6935585746613626,-0.19944763952261785,0.009889667621931874,-0.7103225370467702,1.9996868761358892,8.71032253704677,6.700755993288949,-0.17887517555914398,156.29141509099713,148.42577270074764,0.00991591535015266,-0.6930262449350094,1.9996868761358892,8.693026244935009,6.683423453448967,0.4105258638424317
CC1CCCNC1.O=C(O)c1cnccn1,-290.584436,3.2049,835.622,1178.903,-290.776347131,0.194411,-290.591371,-290.621744,0.157102,-290.583492,0.195355,0.0,1.1428,0.078015,821.5784,0.139455,-0.21747,0.06144,99.1754,949.246,20.0,0.187475,-0.550169,0.037088,0.01367,-0.24207,1.99915,7.24207,5.22925,-0.291462,63.6462,224.9188,0.01507,-0.71103,1.99939,7.71103,5.69657,0.5179358086847073,-452.09643164592694,2.2671340589865334,1099.845985600954,992.1205660535819,-452.19157806822614,0.09967320432302408,-452.1033126310534,-452.13535874613547,0.06074694441195608,-452.09548764592694,0.1006172043230241,0.0,1.773579145104845,0.17445897838487956,1116.0031373095312,0.09358521775110101,-0.2680441961359806,-0.08087376063377859,124.09880000000001,918.9520472024121,13.0,0.09279305949399207,-0.021622736403655543,-0.17971084846245708,0.027623686266288493,-0.053062262581238535,1.9989100000000002,6.053062262581239,4.026530173340251,-0.1408125408304093,151.2734506504395,50.834594591254515,0.026009925632509926,0.055457326521829754,1.99889,5.944542673478171,3.9196343448709605,0.6116366704263126,1.2203047449106783,0.21472742709448678,0.05297874645540714,0.781536303030973,1.9993131940506008,5.218463696969027,3.166171756463019,0.24102190796747736,83.57896840264063,33.126869148526545,0.053478328607209524,0.8273305949399207,1.9993215970253004,5.17266940506008,3.11986947942757,0.49825737367990625,-0.7489084491619789,-0.24132171410443676,0.010675478037316272,-0.6167080953536801,1.9997284029746998,8.61670809535368,6.606304214341665,-0.22320378655205084,545.5899930520587,-51.49857832971702,0.010469089936114687,-0.6017885736668359,1.9997284029746998,8.601788573666836,6.5915910807560225,0.37560018942500895,-0.7186856936920093,-0.18583719359822923,0.010112163608478174,-0.6934092060112002,1.999683194050601,8.693409206011202,6.683605445377422,-0.16755434302833594,152.8797094338655,152.77662940274388,0.01019299930487341,-0.6804583066500535,1.999683194050601,8.680458306650054,6.67057211329458,0.3731914098607179
CC1CCCNC1.O=C(O)c1ncccn1,-290.584436,3.2049,835.622,1178.903,-290.776347131,0.194411,-290.591371,-290.621744,0.157102,-290.583492,0.195355,0.0,1.1428,0.078015,821.5784,0.139455,-0.21747,0.06144,99.1754,949.246,20.0,0.187475,-0.550169,0.037088,0.01367,-0.24207,1.99915,7.24207,5.22925,-0.291462,63.6462,224.9188,0.01507,-0.71103,1.99939,7.71103,5.69657,0.5179358086847073,-452.098,3.6742,1094.4404,751.849,-452.192860878,0.099446,-452.104953,-452.137392,0.060054,-452.097056,0.100391,0.0,3.6328,0.17178,1115.745,0.09791,-0.26969,-0.07387,124.0988,978.822,13.0,0.092493,0.322736,-0.06772,0.03472,0.19893,1.99908,5.80107,3.76727,-0.070771,136.3221,36.7759,0.03728,0.34591,1.99905,5.65409,3.61776,0.5951856513530522,1.169226,0.18273,0.05373,0.7495,1.99943,5.2505,3.19735,0.226234,75.1245,35.4095,0.05319,0.81284,1.99938,5.18716,3.13459,0.48599748269351795,-0.725534,-0.216093,0.01132,-0.58853,1.99972,8.58853,6.57748,-0.195135,571.8712,-66.5862,0.01079,-0.57822,1.99972,8.57822,6.56771,0.3618628067967275,-0.712552,-0.189067,0.01009,-0.69744,1.99969,8.69744,6.68766,-0.16709,162.392,149.5397,0.01019,-0.68169,1.99969,8.68169,6.67181,0.3724040276903713
CC1COCCN1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-326.435139,2.021,749.13885,1052.755,-326.599472698,0.170307,-326.441938,-326.472744,0.132702,-326.434195,0.171252,0.0,0.94325,0.07934,717.54025,0.1422,-0.22154,0.06286,101.148,931.5745,18.0,0.163508,-0.5434835,0.0037215,0.01703,-0.33539,1.99916,7.33539,5.3192,-0.291682,62.722,233.53365000000002,0.01594,-0.7118,1.99938,7.7118,5.69648,0.5604940213971051,-828.2293372287678,1.8957788357052905,5951.545697044688,2183.0929937089086,-828.487079565599,0.26210342432410455,-828.2447306226188,-828.2892503247831,0.2021903283088639,-828.2283931584674,0.26304742432410455,0.0,2.0520383146159524,0.14172161191654586,6083.88513480715,0.09947719201110249,-0.24119880392764834,-0.04224441990544335,244.2649,1987.381527876036,31.0,0.24671003129732239,-0.02016399945822213,-0.09981082926894799,0.019784764054817022,-0.3640502075717246,1.99891,6.364050207571724,4.345359611188149,-0.10195875009519531,11.550861530804221,147.2754802524086,0.018941640785504005,-0.36365238500665115,1.9989,6.363652385006651,4.3458063261435935,0.6718239271119676,1.0863839751380218,0.1834851388477751,0.06015860893106714,0.8528784952364168,1.99929,5.147121504763583,3.087677021357205,0.1945073535902228,98.10947757372107,24.97406547475946,0.05927203347079954,0.8725656056721441,1.9993,5.127434394327856,3.0688616578525174,0.5675773462112481,-0.7168793321263192,-0.2424025686851984,0.010826690793730009,-0.6154860459689815,1.99971,8.61548604596898,6.604957640129054,-0.2388837972838323,537.960976260673,-56.71036691693601,0.01065392119895846,-0.6137362876472792,1.9997024180507355,8.613736287647278,6.603375822872896,0.4138003840527274,-0.6941112511134995,-0.19696058688837556,0.010407494481293661,-0.7049846532069451,1.9996724180507355,8.704984653206946,6.69490302562872,-0.19470407017931093,172.57103425477044,146.00063584055903,0.010347467850392512,-0.7031515829034565,1.9996724180507355,8.703151582903457,6.693127236778222,0.40081176028454973
CC1COCCN1.CC(C(=O)O)c1ccc(CBr)cc1,-326.435139,2.021,749.13885,1052.755,-326.599472698,0.170307,-326.441938,-326.472744,0.132702,-326.434195,0.171252,0.0,0.94325,0.07934,717.54025,0.1422,-0.22154,0.06286,101.148,931.5745,18.0,0.163508,-0.5434835,0.0037215,0.01703,-0.33539,1.99916,7.33539,5.3192,-0.291682,62.722,233.53365000000002,0.01594,-0.7118,1.99938,7.7118,5.69648,0.5604940213971051,-3111.1348152763085,2.8667233142879596,4878.937134947088,1750.1714241775928,-3111.336793667907,0.20451433579676506,-3111.1475405019855,-3111.190158302044,0.14917146945385326,-3111.1338712763086,0.20545833579676506,0.0,2.5556978659244054,0.15207887116224927,4962.631774159061,0.10805194457059157,-0.26013081573284086,-0.04402692659165772,243.0997,1711.211669697828,24.0,0.19178911011973176,-0.0256724399669829,-0.10038688450577764,0.019663270080981295,-0.3672286178978618,1.9989099999999997,6.367228617897862,4.3486558865045195,-0.1026953708750623,10.588555755369004,147.46158415911069,0.018914191185662364,-0.3643325460247185,1.9989,6.364332546024718,4.346517945929851,0.671843482021656,1.085691925709751,0.1848467877452342,0.060441983154196105,0.8578607039834183,1.99929,5.142139296016581,3.0824014088726948,0.19403591684501964,98.60998088719532,24.5598414567209,0.05932241877879179,0.8726377259645622,1.9993,5.127362274035438,3.0687402641658506,0.5688047738203496,-0.7144571350566206,-0.24062910697963832,0.010721077598506459,-0.6150146100065293,1.9997040960103094,8.61501461000653,6.604592175901973,-0.24053675701719196,540.1735890572212,-54.49033355619347,0.010606530114864714,-0.6160392124907617,1.9997013565060489,8.616039212490762,6.605726369477002,0.41991577654205176,-0.6939810871391074,-0.1947074554001016,0.010342930228067013,-0.7018570681217005,1.9996713565060489,8.7018570681217,6.6918400418833235,-0.1939117186773776,174.5855808510181,145.2597675152412,0.01029743514758123,-0.7012424218108964,1.9996713565060489,8.701242421810896,6.691267726167576,0.39282988055431994
CC1COCCN1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,-326.435139,2.021,749.13885,1052.755,-326.599472698,0.170307,-326.441938,-326.472744,0.132702,-326.434195,0.171252,0.0,0.94325,0.07934,717.54025,0.1422,-0.22154,0.06286,101.148,931.5745,18.0,0.163508,-0.5434835,0.0037215,0.01703,-0.33539,1.99916,7.33539,5.3192,-0.291682,62.722,233.53365000000002,0.01594,-0.7118,1.99938,7.7118,5.69648,0.5604940213971051,-806.6044391277478,2.558219674314849,6945.896048211411,2168.4411909534365,-806.9172756444673,0.32108670572563275,-806.621374195022,-806.6691300111071,0.2563952036522315,-806.603494296588,0.3220308182910134,0.0,3.1393106722120674,0.13547843311224372,7076.622692755267,0.11028077005042859,-0.2457592031626723,-0.025197663061815128,246.30539999999996,2248.289376748429,36.0,0.30415158893561717,-0.012935271604896674,-0.09971522233145963,0.01888510612798942,-0.3636810463746618,1.9989,6.36368104637466,4.345894151209264,-0.09940422969473114,10.4569085155801,147.75030893443164,0.018875663023787806,-0.36340089566398737,1.9989,6.363400895663987,4.3456303638029325,0.6727986066316285,1.084527672784326,0.19294817716285673,0.05935449467308013,0.872740938151907,1.999297757817766,5.127259061848092,3.0686072123937946,0.19297966627601615,99.32522681239581,24.21516392421486,0.05935860709757662,0.8729321567387217,1.9992983026150157,5.127067843261277,3.0684171858784968,0.5697677826712239,-0.7155786019010361,-0.24269474643183966,0.010575952584922428,-0.6180173001277391,1.9997011320795024,8.61801730012774,6.607741255419964,-0.24307877276535717,539.3517953450126,-53.00836617019581,0.010574248631856574,-0.6184345759281756,1.9997011320795024,8.618434575928175,6.60815874958093,0.4211463844786507,-0.6937811642985211,-0.19437148688132344,0.010280768939113812,-0.701287876041598,1.9996711320795022,8.701287876041597,6.691327091551409,-0.1944309616959409,175.2337832946808,145.28264035752335,0.010280097904187374,-0.7013388346707501,1.9996711320795022,8.701338834670748,6.691385439076603,0.3918624369234996
